5.018529256179999829e-08,9.486310323079999762e-08,1.914102935790000075e-07,3.280639648440000073e-07,6.596366882319999940e-07,1.044384765630000037e-06,2.169230906169999943e-06,3.386301676429999902e-06,7.363019307450000129e-06,1.110844421389999919e-05,2.488306426999999918e-05,3.410664876300000220e-05,8.036956787109999947e-05,9.747624715169999807e-05,2.408757527670000065e-04,2.160616048179999943e-04,5.167284647619999798e-04,7.735293070479999948e-05,1.323960876460000065e-04,1.476339467369999948e-05,2.482777659100000086e-05,2.131698608400000182e-06,4.328890482580000048e-06,2.537728881839999839e-07,7.284571329749999570e-07,2.266255950930000094e-08,1.187863667809999990e-07,9.618825276689999844e-11,1.876240793860000164e-08,-8.229794820150000247e-10,2.966397603350000079e-09,-3.103477478029999952e-10,4.651603698729999812e-10,-7.919893900549999822e-11,7.408287048340000097e-11,-1.820618693030000088e-11,1.248120625809999989e-11,-3.645154317219999747e-12,2.111044820149999970e-12,-6.910728454590000069e-13,3.576794942219999983e-13,-1.322085062659999875e-13,6.009544372560000117e-14,-2.502251688639999851e-14,9.917780558270000329e-15,-4.427950541179999834e-15,1.835183715820000100e-15,-6.521682739260000154e-16,3.499064127599999805e-16,-9.187606811519999968e-17,6.065961201989999693e-17,-1.474710845949999859e-17,9.452995300289999895e-18,-1.962018839519999979e-18,1.235591125490000003e-18,6.568051656090000422e-20,5.124923706049999734e-19,2.115061950680000042e-19,2.530932362870000112e-19,1.432483164470000037e-19,9.197949727380000344e-20,4.895060221350000030e-20,1.203314463300000071e-20,1.029084777830000055e-20,8.898798624670000055e-21,1.147203826900000031e-20,1.007461802159999948e-19,6.966201782230000089e-21,6.762001037600000031e-19,6.334945678710000103e-19,5.965591430659999618e-18,3.807744344079999658e-18,2.868555704750000092e-17,1.232222239179999963e-17,1.402932484940000075e-16,7.510444641109999397e-17,7.852526346839999809e-16,1.545066833499999928e-16,3.776855468749999832e-15,3.221509297690000195e-15,2.370437367759999876e-14,2.460938771569999980e-14,1.387632242840000047e-13,1.231863403320000064e-13,8.773384094240000170e-13,8.719492594400000303e-13,5.553342183430000264e-12,6.284329732260000239e-12,3.311892191569999697e-11,3.455004374190000249e-11,2.169193267820000052e-10,2.374952952070000212e-10,1.412399291990000041e-09,1.706162261960000084e-09,8.886810302729999944e-09,1.164427947999999999e-08
3.991645812989999867e-08,8.185925801600000389e-08,1.546738688150000109e-07,2.782190958659999855e-07,5.457089742019999587e-07,9.421323140459999865e-07,1.914492034909999847e-06,3.074501037599999823e-06,6.716814676919999845e-06,9.708447774250000036e-06,2.310200246180000016e-05,3.007924397790000099e-05,7.643791198729999619e-05,8.410319010420000505e-05,2.228899637859999960e-04,1.886886342370000026e-04,4.744204203289999872e-04,6.915433247879999368e-05,1.213191731769999975e-04,1.354702758789999990e-05,2.305890146890000070e-05,1.933541870119999841e-06,3.990465799970000405e-06,2.344233703609999890e-07,6.557406107580000007e-07,1.492922210690000040e-08,1.055186462400000025e-07,-1.217446645099999947e-09,1.710056559239999943e-08,-7.098335266110000091e-10,2.794067382809999916e-09,-1.848800150549999898e-10,4.446278889969999806e-10,-4.418703715010000027e-11,6.949778238929999723e-11,-1.057183583580000080e-11,1.097729746500000056e-11,-2.059671020509999853e-12,1.767470550539999957e-12,-3.574544270830000049e-13,2.846956888830000138e-13,-5.370435078940000041e-14,4.729095458980000147e-14,-7.734118143720000484e-15,8.854133605960000639e-15,-1.071716562910000019e-15,1.776741790769999860e-15,-1.897119394939999891e-16,3.577705383299999970e-16,-3.890981038410000216e-17,5.993975321450000576e-17,-1.326106770830000002e-17,1.245424906409999940e-17,-1.403868357340000034e-18,3.180720011389999970e-18,-3.470395406090000114e-19,1.216299184160000043e-18,-2.364417521159999912e-20,5.228294372559999866e-19,1.492231750489999884e-20,1.786609395349999928e-19,3.230995178219999872e-21,5.939648946130000266e-20,1.842834981280000104e-21,3.606163024900000095e-20,-5.104339599609999809e-20,1.114792124430000112e-19,-2.506480407710000106e-19,6.620859781900000191e-19,-1.256873830159999906e-18,4.145609537760000216e-18,-9.536697387700000174e-18,2.958872477210000008e-17,-4.618247985840000018e-17,1.773125457760000084e-16,-2.555196126300000168e-16,9.885935465490000845e-16,-1.217748769119999965e-15,6.080095926920000153e-15,-4.408772786459999645e-15,3.119750976559999973e-14,-2.566551208499999885e-14,1.603361765540000079e-13,-1.236922200519999996e-13,7.725051879879999641e-13,-6.998552958169999688e-13,4.490051269530000180e-12,-1.778248341879999973e-12,3.062291463219999802e-11,6.998967488610000225e-12,2.012104034420000077e-10,1.411562347409999903e-10,1.264985911050000086e-09,1.225146484370000023e-09,7.654118855790000498e-09,8.637296040850000130e-09
5.003852844239999854e-08,7.253771464030000365e-08,1.710275777179999868e-07,2.655726114910000222e-07,5.947469075520000479e-07,9.327974955239999992e-07,2.045487721759999861e-06,3.149492899580000148e-06,6.917088826500000304e-06,1.018207550050000011e-05,2.322264353429999870e-05,3.158622741699999820e-05,7.461967468260000179e-05,8.874908447269999395e-05,2.189321136470000109e-04,1.973705037429999932e-04,4.677645365399999994e-04,6.286097208659999474e-05,1.227577972410000002e-04,1.266401418049999972e-05,2.377906545000000056e-05,1.903477986650000003e-06,4.158203124999999641e-06,2.138860829669999904e-07,6.785097757980000462e-07,7.251269022620000396e-09,1.064107259109999961e-07,-4.168268839519999832e-09,1.663474019370000018e-08,-1.460526784260000057e-09,2.596819559729999808e-09,-3.657953898109999907e-10,4.134943644209999808e-10,-6.766599019370000126e-11,6.990608215329999441e-11,-1.281651306150000047e-11,1.125053660069999947e-11,-2.790730794270000163e-12,1.728567759199999999e-12,-5.813382466629999527e-13,2.819552103679999860e-13,-1.053591410319999993e-13,4.808621724450000293e-14,-1.965170033770000045e-14,8.175303141280000544e-15,-4.231155395510000103e-15,1.432848103839999906e-15,-7.238176981609999790e-16,2.572446187339999994e-16,-1.033212534590000014e-16,4.002255757649999881e-17,-1.045645650229999969e-17,7.343897501629999583e-18,8.820976257320000036e-20,2.485091400150000141e-18,5.092656453449999685e-19,4.338844299319999741e-19,-1.178267669680000054e-19,-2.386555480960000035e-20,-7.312497456870000301e-20,-5.176849365230000262e-20,-6.335520426429999659e-20,-1.153840128579999978e-20,-2.671943664549999947e-20,-1.220769246419999935e-20,-7.303858439129999799e-20,-9.863960266109999449e-20,-3.560111999510000135e-19,-3.799435933430000102e-19,-1.417863972980000053e-18,-1.270071665450000082e-18,-5.509778340659999744e-18,-9.086939493819999477e-18,-3.177769978840000295e-17,-2.730631510420000032e-17,-1.222426350909999956e-16,-2.605016072590000098e-17,-4.940279642740000031e-16,8.228510538740000174e-16,-2.416315460210000113e-15,9.840347290039999529e-15,-8.421346028649999642e-15,1.012203725180000033e-13,6.296325683589999766e-14,9.607081095380000918e-13,6.060518900549999660e-13,6.542989095050000215e-12,3.367301940919999960e-12,4.395579020179999890e-11,2.644170125330000093e-11,2.702039082849999768e-10,1.904191335039999941e-10,1.557535044349999957e-09,1.528395843509999991e-09,9.079737345380000135e-09,1.080854543050000047e-08
4.851481119790000087e-08,8.468495686849999756e-08,1.795110829670000019e-07,3.150413513180000156e-07,6.113583882649999937e-07,1.050235493979999990e-06,2.067492675779999933e-06,3.364067077639999895e-06,6.988761901859999832e-06,1.075347646079999995e-05,2.340729268389999892e-05,3.297859191889999811e-05,7.573351542149999675e-05,9.423932393389999819e-05,2.239982096349999981e-04,2.057213338220000086e-04,4.728268941240000209e-04,5.727834065759999802e-05,1.225453440350000053e-04,1.108960723879999963e-05,2.365043131510000151e-05,1.669434865319999948e-06,4.229367574059999592e-06,2.076632181800000018e-07,7.130243937170000117e-07,1.141700998940000021e-08,1.167921956379999964e-07,-1.325352478029999953e-09,1.910340627029999859e-08,-9.624254862470000053e-10,3.052642822269999977e-09,-3.483123779300000215e-10,4.842592875159999695e-10,-8.858701070149999933e-11,7.322397867839999384e-11,-1.973389434809999857e-11,1.171059926350000055e-11,-3.778717041020000236e-12,1.904501342770000174e-12,-6.832837422689999914e-13,3.352350870769999941e-13,-1.297965240480000096e-13,5.126022338870000132e-14,-2.580673217770000106e-14,7.300209045409999931e-15,-4.931844075519999895e-15,1.107151031489999952e-15,-8.628328959149999926e-16,2.218824768070000086e-16,-1.315709686280000077e-16,4.444285074870000192e-17,-2.664390563959999976e-17,4.200291951500000275e-18,-7.433558146159999800e-18,2.385528310139999906e-19,-1.894761912029999919e-18,1.712129465740000041e-19,-3.323122660319999983e-19,8.468271891279999543e-20,-1.334893035890000065e-19,1.409245554609999916e-20,-5.020901997879999755e-20,1.971589660639999897e-21,-3.612515767419999782e-20,-1.828321838380000166e-21,-1.217075602209999949e-19,4.845715840659999883e-20,-6.549649556479999792e-19,4.187838236490000088e-19,-2.824592590329999935e-18,3.256085713699999970e-18,-1.088622538250000071e-17,2.120360310870000092e-17,-4.685401916499999778e-17,1.129321034749999910e-16,-2.485812632239999804e-16,5.369730631510000344e-16,-9.209302266440000467e-16,3.329724629720000086e-15,-2.862185160320000001e-15,2.171735636389999954e-14,9.370986938480000135e-16,1.305476888019999920e-13,4.010190327960000225e-14,7.329493204749999781e-13,8.463577270510000488e-14,4.451250712079999901e-12,1.550256347659999967e-12,3.255533854169999952e-11,2.400223032630000015e-11,2.254223887130000040e-10,2.201067352290000012e-10,1.486993153890000074e-09,1.524567667639999947e-09,8.918190002439999372e-09,9.581609090169999515e-09
4.858283996580000015e-08,8.525248209640000193e-08,1.747118632000000057e-07,2.957115173340000096e-07,6.074536641440000015e-07,9.801246643069999405e-07,2.108319600420000175e-06,3.198776245119999890e-06,7.083290100100000385e-06,1.019666798909999982e-05,2.366441599530000092e-05,3.136952718100000288e-05,7.698872884109999671e-05,8.946980794270000025e-05,2.255943806969999883e-04,1.997722117109999927e-04,4.714454650879999829e-04,6.783831278479999680e-05,1.206270853680000045e-04,1.383680470779999938e-05,2.297453053789999975e-05,2.316196441650000016e-06,4.056861877440000322e-06,3.276733398439999978e-07,6.652727762859999721e-07,3.982556660970000250e-08,1.071013387039999950e-07,3.106966654460000121e-09,1.760308583579999947e-08,-1.208902486169999932e-11,2.922505696609999969e-09,-9.044008890789999770e-11,4.771273295079999844e-10,-3.247479756669999858e-11,7.578473409020000180e-11,-9.036534627279999677e-12,1.206658681230000037e-11,-1.639109547929999917e-12,1.995863850910000194e-12,-3.113995869950000060e-13,3.211568196609999974e-13,-5.820368448890000441e-14,5.436289469400000054e-14,-1.003955078129999965e-14,9.381047566730000466e-15,-1.853982798260000126e-15,1.682667287190000030e-15,-3.741040547689999953e-16,2.481847127279999919e-16,-7.553721110029999839e-17,4.874440511070000024e-17,-8.219100952150000074e-18,6.663917541499999649e-18,-1.937479909259999829e-18,1.718249511719999906e-18,-4.009908040360000039e-19,3.329986572270000048e-19,-2.034601338700000036e-19,8.574882507319999841e-20,-3.981325785319999821e-20,1.042422231040000060e-20,-4.692876180009999712e-20,1.215837860110000027e-21,-1.902253214519999978e-20,-5.156964619950000085e-21,-2.649663289389999965e-20,2.898124694819999729e-20,-1.412006123859999910e-19,4.416900634769999606e-19,-2.169614919029999825e-19,3.548095703130000120e-18,-1.100280507409999975e-18,1.735858917240000127e-17,-3.133783976239999825e-18,3.994000752770000049e-17,-2.769353230789999908e-17,1.680948384599999918e-16,7.549977620439999891e-16,1.464419301349999921e-15,6.066271464029999666e-15,1.682019805910000142e-14,3.282104492190000033e-14,1.214860534669999941e-13,1.620382436120000106e-13,9.061172485350000345e-13,6.483149210609999582e-13,5.008590698240000144e-12,3.375233968100000038e-12,3.247296651200000155e-11,2.390693664550000054e-11,2.134520467120000052e-10,1.964732360840000118e-10,1.420171864829999911e-09,1.543675994869999916e-09,8.662859598800000279e-09,1.053921254480000025e-08
4.371752421060000057e-08,7.486323038739999521e-08,1.661824289960000125e-07,2.698453267419999982e-07,5.680895487470000519e-07,8.852841695150000345e-07,1.895247141519999971e-06,2.849169413250000163e-06,6.334693908689999838e-06,9.143122355140000633e-06,2.096160888669999949e-05,2.781143188479999917e-05,6.722951253259999574e-05,7.693227132159999489e-05,1.959160614010000063e-04,1.737711079919999999e-04,4.152882893879999851e-04,5.728357950849999813e-05,1.076033020020000065e-04,1.163355763750000043e-05,2.042656962079999862e-05,1.727633412680000017e-06,3.546549479169999797e-06,2.132743835449999978e-07,6.027610778810000485e-07,2.308168284100000045e-08,9.982671101890000001e-08,1.715259552000000082e-09,1.602703857419999937e-08,-3.030321756999999985e-10,2.469530232749999834e-09,-1.257039133710000106e-10,3.848391215010000220e-10,-3.324829101560000320e-11,5.887219746910000065e-11,-7.797170003260000771e-12,8.890937805180000099e-12,-1.708237457279999952e-12,1.462670389810000097e-12,-2.730201721189999843e-13,2.651064554849999963e-13,-4.122294108069999796e-14,4.643086751300000087e-14,-8.285463968910000530e-15,7.462516784669999967e-15,-1.449656168619999936e-15,1.151495361330000083e-15,-3.133382161459999853e-16,1.539880879719999962e-16,-6.750119527179999765e-17,1.576049296060000060e-17,-1.638576507569999961e-17,2.795351664230000137e-18,-8.518964131669999677e-19,1.930245971680000028e-18,8.038759867350000450e-19,1.037323252359999958e-18,7.177014668779999917e-19,2.964619954429999934e-19,2.732788085940000183e-19,7.308492024740000005e-20,1.028013610840000010e-19,2.544871012369999887e-20,3.624829610189999724e-20,1.676627349849999947e-20,-3.818293253579999884e-20,2.053091430659999865e-20,-4.348027547199999623e-19,-1.082068888349999997e-19,-2.400681050620000095e-18,-5.318349202470000110e-20,-9.145540873209999362e-18,1.166110992430000007e-17,-2.765769958499999965e-17,9.901229858399999809e-17,-1.436949157710000111e-16,5.055302937830000227e-16,-9.036341349279999727e-16,2.960199991860000167e-15,-2.649335225420000043e-15,1.909838358559999999e-14,-3.161491394039999832e-16,1.345353698729999963e-13,6.863777160640000523e-14,9.329343159990000521e-13,7.151280721030000381e-13,5.278096516930000004e-12,4.623380025230000286e-12,3.145833333330000177e-11,3.614433288569999984e-11,2.103806304929999973e-10,2.643196105960000126e-10,1.311229451500000079e-09,1.612588246659999961e-09,7.855110168460000539e-09,8.337969462079999394e-09
4.097546895349999745e-08,7.618329366050000549e-08,1.596757253010000018e-07,2.716186523440000117e-07,5.556650797529999966e-07,9.049751281740000524e-07,1.929880777989999807e-06,3.022699991860000123e-06,6.654040018720000297e-06,9.534889221190000227e-06,2.241204579670000115e-05,2.872978210450000109e-05,7.192581176759999841e-05,8.050676981610000360e-05,2.154651641850000119e-04,1.799489339190000017e-04,4.646219889320000063e-04,7.343063354490000656e-05,1.221896107990000065e-04,1.594444783530000060e-05,2.370993041989999888e-05,2.531670125330000001e-06,4.122713724770000123e-06,3.331438700359999989e-07,6.893068949379999767e-07,3.308469136559999919e-08,1.105047607420000003e-07,9.473925272619999878e-10,1.800692240399999939e-08,-5.303146362299999631e-10,2.917109171549999874e-09,-1.981886291499999949e-10,4.752449035640000192e-10,-5.266723632809999905e-11,7.781186421710000512e-11,-1.206360626220000041e-11,1.284078470869999975e-11,-2.328089904790000142e-12,2.058108011879999924e-12,-4.485903422039999971e-13,3.056437174480000193e-13,-8.644274393720000155e-14,4.725858052570000160e-14,-1.602484385169999957e-14,7.967015584310000564e-15,-2.743085225420000038e-15,1.610250854489999974e-15,-4.478261311849999599e-16,2.964355468750000040e-16,-6.948979695640000110e-17,5.131708780919999925e-17,-8.091339111330000210e-18,1.068518575029999940e-17,-3.141349792480000156e-19,1.977302805580000185e-18,-4.791992187500000156e-20,7.232210795080000516e-21,-2.432262674969999996e-19,-9.624201456709999786e-20,-8.632822672530000436e-20,-1.830511983240000064e-20,-1.648133087159999951e-20,-2.587613423669999932e-20,-7.826268514000000141e-21,-2.619412740069999927e-20,-1.055869293210000014e-20,-1.028882090249999975e-19,-6.472531636560000063e-20,-3.780441284179999797e-19,-5.377009073890000029e-19,-9.565925598139999240e-19,-2.294850158690000065e-18,1.006017049149999945e-18,-2.455785624190000039e-17,1.409639994300000015e-17,-2.407751210530000149e-16,2.677538553869999828e-16,-1.384603118900000015e-15,2.187591044109999952e-15,-6.036155700680000307e-15,1.731297556559999889e-14,-1.650539906819999979e-14,1.082512919110000062e-13,-7.235186258949999764e-14,6.622845967610000412e-13,-3.493494669600000033e-13,4.318140665690000216e-12,-1.304382324220000056e-13,3.133407592769999808e-11,1.326749165850000073e-11,2.060256449379999937e-10,1.147294616700000045e-10,1.245809936520000089e-09,1.044752248130000057e-09,7.718432108559999613e-09,7.334192911779999848e-09
4.743512471519999892e-08,8.520398457850000578e-08,1.720411427819999917e-07,2.895016988119999924e-07,5.964818318679999537e-07,9.521369934079999937e-07,2.044054158529999935e-06,3.155184427899999855e-06,7.036799112960000323e-06,1.022697703039999986e-05,2.401628367109999868e-05,3.155586242679999677e-05,7.796078999839999545e-05,8.695231119789999957e-05,2.282156117760000130e-04,1.934790293380000015e-04,4.931602478029999907e-04,8.099619547530000410e-05,1.268286387129999966e-04,1.652432505290000146e-05,2.389818064370000108e-05,2.717173258460000073e-06,4.066530863440000356e-06,3.731137593590000000e-07,6.681248982749999495e-07,4.673156738279999900e-08,1.103612772619999997e-07,4.543945312500000170e-09,1.749112701419999951e-08,-1.666477203369999892e-10,2.806678771969999875e-09,-1.685658009850000024e-10,4.600629170740000003e-10,-5.297134399409999800e-11,7.302520751950000238e-11,-1.258431752520000042e-11,1.163226318359999949e-11,-2.447931162520000076e-12,1.965815480549999835e-12,-3.861175537109999852e-13,3.261868794760000175e-13,-6.590787251790000628e-14,5.064900716150000277e-14,-1.227660369869999989e-14,7.536066691079999496e-15,-2.473362223310000027e-15,1.203184000649999918e-15,-4.996119181319999540e-16,1.670088704430000096e-16,-1.205011494949999933e-16,1.513551839190000076e-17,-3.763000488280000144e-17,-1.141477203370000085e-18,-1.009259796139999971e-17,-1.589563751219999946e-18,-2.698165893550000167e-18,-9.118349711099999408e-19,-6.202743530270000481e-19,-4.589047749839999706e-19,-1.841503906250000004e-19,-1.992921447749999880e-19,-5.390307108559999890e-20,-7.265719095869999453e-20,-3.176386515299999987e-20,-3.747255961100000242e-20,-8.322705586749999408e-20,-9.996582031250000034e-20,-2.445587921140000141e-19,-5.398432413740000224e-19,-8.356966654459999741e-19,-1.744282786050000028e-18,-8.384656270350000118e-19,6.125142415360000321e-18,1.023881530759999984e-17,8.308647155759999488e-17,-6.831715901689999402e-17,4.211496988929999767e-16,-7.097607930500000110e-16,3.467839558920000159e-15,-1.314355977379999916e-15,2.830945332850000024e-14,-1.943710581460000175e-15,1.791774495439999933e-13,6.538136800130000294e-15,1.000729370120000075e-12,1.778467051190000091e-13,6.139696757000000104e-12,2.734247843419999924e-12,4.009241739910000189e-11,3.110165913900000125e-11,2.674443562830000105e-10,2.540157826740000241e-10,1.642298126220000028e-09,1.636841583249999981e-09,9.122917175289999283e-09,9.202143351240000464e-09
4.942110697430000195e-08,8.212074279789999557e-08,1.740023040769999962e-07,2.937568664550000182e-07,5.942535400390000382e-07,9.774452209470000727e-07,2.061183675130000104e-06,3.198313395179999938e-06,7.004648844399999843e-06,1.027026112869999922e-05,2.360651143390000165e-05,3.109181722009999942e-05,7.782402038569999683e-05,8.841565450029999879e-05,2.310228474930000112e-04,1.917739613849999921e-04,4.897916158039999695e-04,7.895805358889999902e-05,1.244415283200000090e-04,1.646018218989999882e-05,2.332262674969999867e-05,2.633758544919999813e-06,4.019241333010000390e-06,3.628967285160000204e-07,6.723579406740000098e-07,4.118835449219999798e-08,1.097049204509999958e-07,2.972943623860000143e-09,1.729128519689999908e-08,-1.689665476479999951e-10,2.659207661950000002e-09,-1.243450419110000026e-10,4.147038777669999745e-10,-4.215092976889999765e-11,6.314137776689999463e-11,-8.398081461589999678e-12,1.104404449460000021e-11,-1.228245035810000038e-12,1.945567576089999857e-12,-2.531839752200000133e-13,3.055740356450000061e-13,-5.930488586429999670e-14,4.797518412270000301e-14,-1.094663492839999923e-14,7.654657999670000540e-15,-1.954881540929999998e-15,1.102867380780000016e-15,-3.007843017579999894e-16,1.621141560869999899e-16,-5.966389973960000305e-17,1.429558054609999969e-17,-1.519759623210000094e-17,1.489559173579999998e-18,-1.454692077640000083e-18,-5.972579956050000219e-19,4.429748535159999532e-19,-2.133545684809999903e-19,1.410848999020000076e-19,-1.051872507729999963e-19,6.610232035320000578e-20,-8.048487345379999862e-20,-1.682455698650000083e-20,-3.449412027989999825e-20,3.787134806320000110e-24,-4.287040710449999888e-20,7.263155619299999672e-20,-1.826619466149999968e-19,3.751701354979999963e-19,-7.931866963699999682e-19,2.126217651369999935e-18,-2.785107930500000185e-18,9.176066080730000191e-18,-1.055807495120000048e-17,2.348976643879999974e-17,-3.135215759280000086e-17,1.203874460859999981e-17,6.839485168460000398e-17,3.067588806150000130e-17,2.153878784180000021e-15,1.008628336589999925e-15,2.165252939859999922e-14,6.191864013669999905e-15,1.507828521730000048e-13,-2.779019673669999922e-14,9.336255391440000407e-13,1.452539571129999957e-13,6.267011006669999690e-12,2.383992513019999801e-12,4.247899373369999958e-11,3.104281107579999845e-11,2.741010030110000089e-10,2.358320363360000029e-10,1.598930358890000060e-09,1.717413838699999962e-09,9.519938151040000471e-09,1.114946492510000035e-08
4.646586100260000006e-08,7.773877461749999494e-08,1.604076131179999897e-07,2.748957316080000169e-07,5.396179199220000009e-07,9.105578104649999839e-07,1.893446350100000020e-06,3.017395019529999888e-06,6.462435404460000142e-06,9.802604675289999605e-06,2.175337473549999879e-05,3.019210815430000116e-05,6.865127563479999533e-05,8.482081095379999348e-05,2.005123901370000109e-04,1.925804392500000094e-04,4.285413106279999953e-04,5.108098347979999812e-05,1.113908386229999983e-04,1.073219045000000022e-05,2.148581441240000152e-05,1.737186431879999976e-06,3.809697469079999884e-06,2.143338521320000110e-07,6.384567260740000238e-07,1.541302235919999884e-08,1.038718159989999977e-07,-1.444165293380000082e-09,1.678793843590000062e-08,-9.077974955240000127e-10,2.714736938479999885e-09,-2.499875640870000104e-10,4.308797200519999944e-10,-5.545962015789999854e-11,7.157770792639999750e-11,-1.120584615070000054e-11,1.199780019119999921e-11,-2.133897145590000055e-12,2.035435740149999938e-12,-4.228426615400000161e-13,3.365816752119999925e-13,-7.549006144210000173e-14,5.335998535160000278e-14,-1.452468617760000079e-14,8.001065572099999474e-15,-2.715571085609999977e-15,1.170817311600000083e-15,-4.250755310060000098e-16,2.352247619629999827e-16,-4.856381734210000224e-17,3.403350830079999934e-17,-7.132993062340000406e-18,4.549087524410000193e-18,-4.033828735350000176e-19,1.401606750490000005e-18,-4.757858276369999864e-19,4.851605733239999817e-19,-2.434413146969999891e-20,1.210143280030000008e-19,2.342953236900000150e-20,8.624913533529999468e-21,4.303202311199999818e-20,-4.266604105630000147e-23,1.433025360110000127e-20,1.890342458089999977e-20,-2.049415842690000051e-20,1.247159322099999957e-19,-1.738624064130000012e-19,1.159978739419999919e-18,-1.632638549799999907e-19,7.054484049480000480e-18,-1.100728098549999970e-18,3.423093159990000249e-17,-2.061539713540000144e-17,1.609395090740000120e-16,-2.178150685629999877e-16,8.680872599280000453e-16,-1.461297098800000006e-15,4.872746785479999708e-15,-6.230476379389999977e-15,3.295232137040000093e-14,-2.408558400469999981e-14,1.938109588619999997e-13,-9.647145589189999938e-14,1.239090728759999899e-12,1.933002980549999918e-13,7.076365152990000324e-12,4.063944498699999962e-12,4.225982666020000267e-11,3.732022603350000188e-11,2.442642720539999812e-10,2.275910695389999887e-10,1.442070007319999964e-09,1.440486145019999932e-09,8.317721048989999258e-09,1.001702117920000064e-08
